source,locality_code,locality_name,year,metric,count,period_label,period_start_month,period_end_month,is_partial_year
delito_alto_impacto,01,Usaquén,2018,hurto_motocicletas,1178,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2019,hurto_motocicletas,1429,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2020,hurto_motocicletas,991,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2021,hurto_motocicletas,849,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2022,hurto_motocicletas,854,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2023,hurto_motocicletas,409,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2024,hurto_motocicletas,422,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2025,hurto_motocicletas,382,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2026,hurto_motocicletas,366,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2018,hurto_personas,9913,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2019,hurto_personas,11979,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2020,hurto_personas,6945,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2021,hurto_personas,6489,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2022,hurto_personas,7329,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2023,hurto_personas,3421,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2024,hurto_personas,3591,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2025,hurto_personas,3421,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2026,hurto_personas,3290,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2018,hurto_residencias,1085,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2019,hurto_residencias,865,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2020,hurto_residencias,871,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2021,hurto_residencias,820,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2022,hurto_residencias,558,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2023,hurto_residencias,274,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2024,hurto_residencias,240,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2025,hurto_residencias,230,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2026,hurto_residencias,236,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2018,lesiones_personales,585,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2019,lesiones_personales,400,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2020,lesiones_personales,258,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2021,lesiones_personales,411,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2022,lesiones_personales,421,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2023,lesiones_personales,294,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2024,lesiones_personales,293,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2025,lesiones_personales,350,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2026,lesiones_personales,0,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2018,violencia_intrafamiliar,617,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2019,violencia_intrafamiliar,567,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2020,violencia_intrafamiliar,762,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2021,violencia_intrafamiliar,691,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2022,violencia_intrafamiliar,521,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2023,violencia_intrafamiliar,420,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2024,violencia_intrafamiliar,929,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2025,violencia_intrafamiliar,652,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,01,Usaquén,2026,violencia_intrafamiliar,798,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2018,delitos_sexuales,71,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2019,delitos_sexuales,59,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2020,delitos_sexuales,37,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2021,delitos_sexuales,67,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2022,delitos_sexuales,100,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2023,delitos_sexuales,47,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2024,delitos_sexuales,165,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2025,delitos_sexuales,104,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2026,delitos_sexuales,90,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2018,homicidios,5,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2019,homicidios,3,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2020,homicidios,1,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2021,homicidios,2,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2022,homicidios,3,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2023,homicidios,4,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2024,homicidios,6,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2025,homicidios,4,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2026,homicidios,5,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2018,hurto_automotores,42,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2019,hurto_automotores,36,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2020,hurto_automotores,48,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2021,hurto_automotores,18,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2022,hurto_automotores,46,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2023,hurto_automotores,14,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2024,hurto_automotores,33,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2025,hurto_automotores,18,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2026,hurto_automotores,21,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2018,hurto_bicicletas,219,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2019,hurto_bicicletas,219,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2020,hurto_bicicletas,168,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2021,hurto_bicicletas,130,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2022,hurto_bicicletas,150,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2023,hurto_bicicletas,109,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2024,hurto_bicicletas,127,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2025,hurto_bicicletas,102,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2026,hurto_bicicletas,125,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2018,hurto_celulares,30,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2019,hurto_celulares,34,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2020,hurto_celulares,24,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2021,hurto_celulares,30,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2022,hurto_celulares,42,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2023,hurto_celulares,28,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2024,hurto_celulares,24,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2025,hurto_celulares,17,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2026,hurto_celulares,49,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2018,hurto_comercio,2489,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2019,hurto_comercio,2728,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2020,hurto_comercio,1638,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2021,hurto_comercio,1389,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2022,hurto_comercio,2321,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2023,hurto_comercio,2514,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2024,hurto_comercio,1743,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2025,hurto_comercio,1384,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2026,hurto_comercio,1379,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2018,hurto_motocicletas,1368,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2019,hurto_motocicletas,1614,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2020,hurto_motocicletas,1100,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2021,hurto_motocicletas,727,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2022,hurto_motocicletas,763,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2023,hurto_motocicletas,486,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2024,hurto_motocicletas,428,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,02,Chapinero,2025,hurto_motocicletas,325,Ene-May (2025vs2026),1,5,True
