source,locality_code,locality_name,year,metric,count,period_label,period_start_month,period_end_month,is_partial_year
incidente_reportado_123,01,Usaquén,2026,rinas,9809,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2018,alteracion_orden_publico,6384,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2019,alteracion_orden_publico,5495,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2020,alteracion_orden_publico,3916,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2021,alteracion_orden_publico,5049,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2022,alteracion_orden_publico,5607,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2023,alteracion_orden_publico,5170,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2024,alteracion_orden_publico,3915,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2025,alteracion_orden_publico,5334,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2026,alteracion_orden_publico,6389,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2018,disparos,86,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2019,disparos,88,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2020,disparos,53,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2021,disparos,87,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2022,disparos,144,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2023,disparos,120,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2024,disparos,81,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2025,disparos,165,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2026,disparos,106,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2018,habitantes_calle,1055,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2019,habitantes_calle,853,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2020,habitantes_calle,361,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2021,habitantes_calle,321,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2022,habitantes_calle,443,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2023,habitantes_calle,498,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2024,habitantes_calle,587,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2025,habitantes_calle,855,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2026,habitantes_calle,724,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2018,hurto,2718,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2019,hurto,3420,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,02,Chapinero,2020,hurto,1574,Ene-May (2025vs2026),1,5,True
