ANO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,SEXO,EDAD,CURSODEVIDA,GRUPOEDAD,POBLACION
2005,00,Bogotá,Hombres,0,Primera Infancia,00 a 11,59131
2005,00,Bogotá,Hombres,1,Primera Infancia,00 a 11,59872
2005,00,Bogotá,Hombres,2,Primera Infancia,00 a 11,60722
2005,00,Bogotá,Hombres,3,Primera Infancia,00 a 11,61644
2005,00,Bogotá,Hombres,4,Primera Infancia,00 a 11,62973
2005,00,Bogotá,Hombres,5,Primera Infancia,00 a 11,64983
2005,00,Bogotá,Hombres,6,Infancia,00 a 11,67184
2005,00,Bogotá,Hombres,7,Infancia,00 a 11,68940
2005,00,Bogotá,Hombres,8,Infancia,00 a 11,70568
2005,00,Bogotá,Hombres,9,Infancia,00 a 11,71189
2005,00,Bogotá,Hombres,10,Infancia,00 a 11,70398
2005,00,Bogotá,Hombres,11,Infancia,00 a 11,68703
2005,00,Bogotá,Hombres,12,Adolescencia,12 a 17,67142
2005,00,Bogotá,Hombres,13,Adolescencia,12 a 17,65606
2005,00,Bogotá,Hombres,14,Adolescencia,12 a 17,63998
2005,00,Bogotá,Hombres,15,Adolescencia,12 a 17,62463
2005,00,Bogotá,Hombres,16,Adolescencia,12 a 17,61119
2005,00,Bogotá,Hombres,17,Adolescencia,12 a 17,60092
2005,00,Bogotá,Hombres,18,Juventud,18 a 28,59472
2005,00,Bogotá,Hombres,19,Juventud,18 a 28,59368
2005,00,Bogotá,Hombres,20,Juventud,18 a 28,59778
2005,00,Bogotá,Hombres,21,Juventud,18 a 28,60461
2005,00,Bogotá,Hombres,22,Juventud,18 a 28,61007
2005,00,Bogotá,Hombres,23,Juventud,18 a 28,61227
2005,00,Bogotá,Hombres,24,Juventud,18 a 28,60965
2005,00,Bogotá,Hombres,25,Juventud,18 a 28,60121
2005,00,Bogotá,Hombres,26,Juventud,18 a 28,58759
2005,00,Bogotá,Hombres,27,Juventud,18 a 28,57050
2005,00,Bogotá,Hombres,28,Juventud,18 a 28,55249
2005,00,Bogotá,Hombres,29,Adultez,29 a 59,53551
2005,00,Bogotá,Hombres,30,Adultez,29 a 59,52077
2005,00,Bogotá,Hombres,31,Adultez,29 a 59,50898
2005,00,Bogotá,Hombres,32,Adultez,29 a 59,50017
2005,00,Bogotá,Hombres,33,Adultez,29 a 59,49355
2005,00,Bogotá,Hombres,34,Adultez,29 a 59,48905
2005,00,Bogotá,Hombres,35,Adultez,29 a 59,48642
2005,00,Bogotá,Hombres,36,Adultez,29 a 59,48501
2005,00,Bogotá,Hombres,37,Adultez,29 a 59,48285
2005,00,Bogotá,Hombres,38,Adultez,29 a 59,47954
2005,00,Bogotá,Hombres,39,Adultez,29 a 59,47466
2005,00,Bogotá,Hombres,40,Adultez,29 a 59,46734
2005,00,Bogotá,Hombres,41,Adultez,29 a 59,45773
2005,00,Bogotá,Hombres,42,Adultez,29 a 59,44630
2005,00,Bogotá,Hombres,43,Adultez,29 a 59,43342
2005,00,Bogotá,Hombres,44,Adultez,29 a 59,41848
2005,00,Bogotá,Hombres,45,Adultez,29 a 59,40181
2005,00,Bogotá,Hombres,46,Adultez,29 a 59,38355
2005,00,Bogotá,Hombres,47,Adultez,29 a 59,36529
2005,00,Bogotá,Hombres,48,Adultez,29 a 59,34687
2005,00,Bogotá,Hombres,49,Adultez,29 a 59,32916
2005,00,Bogotá,Hombres,50,Adultez,29 a 59,31240
2005,00,Bogotá,Hombres,51,Adultez,29 a 59,29662
2005,00,Bogotá,Hombres,52,Adultez,29 a 59,28118
2005,00,Bogotá,Hombres,53,Adultez,29 a 59,26605
2005,00,Bogotá,Hombres,54,Adultez,29 a 59,25153
2005,00,Bogotá,Hombres,55,Adultez,29 a 59,23812
2005,00,Bogotá,Hombres,56,Adultez,29 a 59,22539
2005,00,Bogotá,Hombres,57,Adultez,29 a 59,21256
2005,00,Bogotá,Hombres,58,Adultez,29 a 59,20005
2005,00,Bogotá,Hombres,59,Adultez,29 a 59,18795
2005,00,Bogotá,Hombres,60,Vejez,60 o más,17630
2005,00,Bogotá,Hombres,61,Vejez,60 o más,16486
2005,00,Bogotá,Hombres,62,Vejez,60 o más,15363
2005,00,Bogotá,Hombres,63,Vejez,60 o más,14305
2005,00,Bogotá,Hombres,64,Vejez,60 o más,13289
2005,00,Bogotá,Hombres,65,Vejez,60 o más,12346
2005,00,Bogotá,Hombres,66,Vejez,60 o más,11466
2005,00,Bogotá,Hombres,67,Vejez,60 o más,10679
2005,00,Bogotá,Hombres,68,Vejez,60 o más,9942
2005,00,Bogotá,Hombres,69,Vejez,60 o más,9259
2005,00,Bogotá,Hombres,70,Vejez,60 o más,8617
2005,00,Bogotá,Hombres,71,Vejez,60 o más,8045
2005,00,Bogotá,Hombres,72,Vejez,60 o más,7503
2005,00,Bogotá,Hombres,73,Vejez,60 o más,6970
2005,00,Bogotá,Hombres,74,Vejez,60 o más,6443
2005,00,Bogotá,Hombres,75,Vejez,60 o más,5955
2005,00,Bogotá,Hombres,76,Vejez,60 o más,5499
2005,00,Bogotá,Hombres,77,Vejez,60 o más,5040
2005,00,Bogotá,Hombres,78,Vejez,60 o más,4587
2005,00,Bogotá,Hombres,79,Vejez,60 o más,4139
2005,00,Bogotá,Hombres,80,Vejez,60 o más,3702
2005,00,Bogotá,Hombres,81,Vejez,60 o más,3266
2005,00,Bogotá,Hombres,82,Vejez,60 o más,2850
2005,00,Bogotá,Hombres,83,Vejez,60 o más,2450
2005,00,Bogotá,Hombres,84,Vejez,60 o más,2199
2005,00,Bogotá,Hombres,85,Vejez,60 o más,1916
2005,00,Bogotá,Hombres,86,Vejez,60 o más,1696
2005,00,Bogotá,Hombres,87,Vejez,60 o más,1259
2005,00,Bogotá,Hombres,88,Vejez,60 o más,1054
2005,00,Bogotá,Hombres,89,Vejez,60 o más,876
2005,00,Bogotá,Hombres,90,Vejez,60 o más,726
2005,00,Bogotá,Hombres,91,Vejez,60 o más,592
2005,00,Bogotá,Hombres,92,Vejez,60 o más,480
2005,00,Bogotá,Hombres,93,Vejez,60 o más,383
2005,00,Bogotá,Hombres,94,Vejez,60 o más,303
2005,00,Bogotá,Hombres,95,Vejez,60 o más,243
2005,00,Bogotá,Hombres,96,Vejez,60 o más,195
2005,00,Bogotá,Hombres,97,Vejez,60 o más,159
2005,00,Bogotá,Hombres,98,Vejez,60 o más,133
2005,00,Bogotá,Hombres,99,Vejez,60 o más,112
2005,00,Bogotá,Hombres,100,Vejez,60 o más,305
2005,00,Bogotá,Mujeres,0,Primera Infancia,00 a 11,56081
2005,00,Bogotá,Mujeres,1,Primera Infancia,00 a 11,56945
2005,00,Bogotá,Mujeres,2,Primera Infancia,00 a 11,57875
2005,00,Bogotá,Mujeres,3,Primera Infancia,00 a 11,58814
2005,00,Bogotá,Mujeres,4,Primera Infancia,00 a 11,60094
2005,00,Bogotá,Mujeres,5,Primera Infancia,00 a 11,61976
2005,00,Bogotá,Mujeres,6,Infancia,00 a 11,64012
2005,00,Bogotá,Mujeres,7,Infancia,00 a 11,65634
2005,00,Bogotá,Mujeres,8,Infancia,00 a 11,67208
2005,00,Bogotá,Mujeres,9,Infancia,00 a 11,67824
2005,00,Bogotá,Mujeres,10,Infancia,00 a 11,67034
2005,00,Bogotá,Mujeres,11,Infancia,00 a 11,65310
2005,00,Bogotá,Mujeres,12,Adolescencia,12 a 17,63706
2005,00,Bogotá,Mujeres,13,Adolescencia,12 a 17,62079
2005,00,Bogotá,Mujeres,14,Adolescencia,12 a 17,60432
2005,00,Bogotá,Mujeres,15,Adolescencia,12 a 17,58995
2005,00,Bogotá,Mujeres,16,Adolescencia,12 a 17,57925
2005,00,Bogotá,Mujeres,17,Adolescencia,12 a 17,57347
2005,00,Bogotá,Mujeres,18,Juventud,18 a 28,58166
2005,00,Bogotá,Mujeres,19,Juventud,18 a 28,59638
2005,00,Bogotá,Mujeres,20,Juventud,18 a 28,61428
2005,00,Bogotá,Mujeres,21,Juventud,18 a 28,63371
2005,00,Bogotá,Mujeres,22,Juventud,18 a 28,64785
2005,00,Bogotá,Mujeres,23,Juventud,18 a 28,65258
2005,00,Bogotá,Mujeres,24,Juventud,18 a 28,64933
2005,00,Bogotá,Mujeres,25,Juventud,18 a 28,64216
2005,00,Bogotá,Mujeres,26,Juventud,18 a 28,63167
2005,00,Bogotá,Mujeres,27,Juventud,18 a 28,61792
2005,00,Bogotá,Mujeres,28,Juventud,18 a 28,60257
2005,00,Bogotá,Mujeres,29,Adultez,29 a 59,58716
2005,00,Bogotá,Mujeres,30,Adultez,29 a 59,56381
2005,00,Bogotá,Mujeres,31,Adultez,29 a 59,55415
2005,00,Bogotá,Mujeres,32,Adultez,29 a 59,54761
2005,00,Bogotá,Mujeres,33,Adultez,29 a 59,54334
2005,00,Bogotá,Mujeres,34,Adultez,29 a 59,54177
2005,00,Bogotá,Mujeres,35,Adultez,29 a 59,54287
2005,00,Bogotá,Mujeres,36,Adultez,29 a 59,54546
2005,00,Bogotá,Mujeres,37,Adultez,29 a 59,54694
2005,00,Bogotá,Mujeres,38,Adultez,29 a 59,54695
2005,00,Bogotá,Mujeres,39,Adultez,29 a 59,54460
2005,00,Bogotá,Mujeres,40,Adultez,29 a 59,53960
2005,00,Bogotá,Mujeres,41,Adultez,29 a 59,53169
2005,00,Bogotá,Mujeres,42,Adultez,29 a 59,52161
2005,00,Bogotá,Mujeres,43,Adultez,29 a 59,50948
2005,00,Bogotá,Mujeres,44,Adultez,29 a 59,49501
2005,00,Bogotá,Mujeres,45,Adultez,29 a 59,47797
2005,00,Bogotá,Mujeres,46,Adultez,29 a 59,45933
2005,00,Bogotá,Mujeres,47,Adultez,29 a 59,43999
2005,00,Bogotá,Mujeres,48,Adultez,29 a 59,42033
2005,00,Bogotá,Mujeres,49,Adultez,29 a 59,40086
2005,00,Bogotá,Mujeres,50,Adultez,29 a 59,38185
2005,00,Bogotá,Mujeres,51,Adultez,29 a 59,36319
2005,00,Bogotá,Mujeres,52,Adultez,29 a 59,34467
2005,00,Bogotá,Mujeres,53,Adultez,29 a 59,32655
2005,00,Bogotá,Mujeres,54,Adultez,29 a 59,30902
2005,00,Bogotá,Mujeres,55,Adultez,29 a 59,29265
2005,00,Bogotá,Mujeres,56,Adultez,29 a 59,27716
2005,00,Bogotá,Mujeres,57,Adultez,29 a 59,26171
2005,00,Bogotá,Mujeres,58,Adultez,29 a 59,24641
2005,00,Bogotá,Mujeres,59,Adultez,29 a 59,23155
2005,00,Bogotá,Mujeres,60,Vejez,60 o más,21703
2005,00,Bogotá,Mujeres,61,Vejez,60 o más,20296
2005,00,Bogotá,Mujeres,62,Vejez,60 o más,18937
2005,00,Bogotá,Mujeres,63,Vejez,60 o más,17622
2005,00,Bogotá,Mujeres,64,Vejez,60 o más,16384
2005,00,Bogotá,Mujeres,65,Vejez,60 o más,15252
2005,00,Bogotá,Mujeres,66,Vejez,60 o más,14220
2005,00,Bogotá,Mujeres,67,Vejez,60 o más,13288
2005,00,Bogotá,Mujeres,68,Vejez,60 o más,12418
2005,00,Bogotá,Mujeres,69,Vejez,60 o más,11643
2005,00,Bogotá,Mujeres,70,Vejez,60 o más,10990
2005,00,Bogotá,Mujeres,71,Vejez,60 o más,10408
2005,00,Bogotá,Mujeres,72,Vejez,60 o más,9839
2005,00,Bogotá,Mujeres,73,Vejez,60 o más,9264
2005,00,Bogotá,Mujeres,74,Vejez,60 o más,8719
2005,00,Bogotá,Mujeres,75,Vejez,60 o más,8176
2005,00,Bogotá,Mujeres,76,Vejez,60 o más,7669
2005,00,Bogotá,Mujeres,77,Vejez,60 o más,7155
2005,00,Bogotá,Mujeres,78,Vejez,60 o más,6659
2005,00,Bogotá,Mujeres,79,Vejez,60 o más,6148
2005,00,Bogotá,Mujeres,80,Vejez,60 o más,5640
2005,00,Bogotá,Mujeres,81,Vejez,60 o más,5117
2005,00,Bogotá,Mujeres,82,Vejez,60 o más,4594
2005,00,Bogotá,Mujeres,83,Vejez,60 o más,4061
2005,00,Bogotá,Mujeres,84,Vejez,60 o más,3718
2005,00,Bogotá,Mujeres,85,Vejez,60 o más,3333
2005,00,Bogotá,Mujeres,86,Vejez,60 o más,3002
2005,00,Bogotá,Mujeres,87,Vejez,60 o más,2182
2005,00,Bogotá,Mujeres,88,Vejez,60 o más,1867
2005,00,Bogotá,Mujeres,89,Vejez,60 o más,1576
2005,00,Bogotá,Mujeres,90,Vejez,60 o más,1311
2005,00,Bogotá,Mujeres,91,Vejez,60 o más,1088
2005,00,Bogotá,Mujeres,92,Vejez,60 o más,889
2005,00,Bogotá,Mujeres,93,Vejez,60 o más,711
2005,00,Bogotá,Mujeres,94,Vejez,60 o más,563
2005,00,Bogotá,Mujeres,95,Vejez,60 o más,446
2005,00,Bogotá,Mujeres,96,Vejez,60 o más,359
2005,00,Bogotá,Mujeres,97,Vejez,60 o más,289
2005,00,Bogotá,Mujeres,98,Vejez,60 o más,240
2005,00,Bogotá,Mujeres,99,Vejez,60 o más,205
2005,00,Bogotá,Mujeres,100,Vejez,60 o más,621
2006,00,Bogotá,Hombres,0,Primera Infancia,00 a 11,58513
2006,00,Bogotá,Hombres,1,Primera Infancia,00 a 11,58477
2006,00,Bogotá,Hombres,2,Primera Infancia,00 a 11,59257
2006,00,Bogotá,Hombres,3,Primera Infancia,00 a 11,60144
2006,00,Bogotá,Hombres,4,Primera Infancia,00 a 11,61090
2006,00,Bogotá,Hombres,5,Primera Infancia,00 a 11,62439
2006,00,Bogotá,Hombres,6,Infancia,00 a 11,64466
2006,00,Bogotá,Hombres,7,Infancia,00 a 11,66686
2006,00,Bogotá,Hombres,8,Infancia,00 a 11,68462
2006,00,Bogotá,Hombres,9,Infancia,00 a 11,70113
2006,00,Bogotá,Hombres,10,Infancia,00 a 11,70760
2006,00,Bogotá,Hombres,11,Infancia,00 a 11,69998
2006,00,Bogotá,Hombres,12,Adolescencia,12 a 17,68329
2006,00,Bogotá,Hombres,13,Adolescencia,12 a 17,66799
2006,00,Bogotá,Hombres,14,Adolescencia,12 a 17,65309
2006,00,Bogotá,Hombres,15,Adolescencia,12 a 17,63783
2006,00,Bogotá,Hombres,16,Adolescencia,12 a 17,62386
2006,00,Bogotá,Hombres,17,Adolescencia,12 a 17,61245
2006,00,Bogotá,Hombres,18,Juventud,18 a 28,60471
2006,00,Bogotá,Hombres,19,Juventud,18 a 28,60097
2006,00,Bogotá,Hombres,20,Juventud,18 a 28,60181
2006,00,Bogotá,Hombres,21,Juventud,18 a 28,60682
2006,00,Bogotá,Hombres,22,Juventud,18 a 28,61354
2006,00,Bogotá,Hombres,23,Juventud,18 a 28,61805
2006,00,Bogotá,Hombres,24,Juventud,18 a 28,61884
2006,00,Bogotá,Hombres,25,Juventud,18 a 28,61461
2006,00,Bogotá,Hombres,26,Juventud,18 a 28,60447
2006,00,Bogotá,Hombres,27,Juventud,18 a 28,58922
2006,00,Bogotá,Hombres,28,Juventud,18 a 28,57065
2006,00,Bogotá,Hombres,29,Adultez,29 a 59,55144
2006,00,Bogotá,Hombres,30,Adultez,29 a 59,53352
2006,00,Bogotá,Hombres,31,Adultez,29 a 59,51809
2006,00,Bogotá,Hombres,32,Adultez,29 a 59,50580
2006,00,Bogotá,Hombres,33,Adultez,29 a 59,49659
2006,00,Bogotá,Hombres,34,Adultez,29 a 59,48967
2006,00,Bogotá,Hombres,35,Adultez,29 a 59,48493
2006,00,Bogotá,Hombres,36,Adultez,29 a 59,48210
2006,00,Bogotá,Hombres,37,Adultez,29 a 59,48060
2006,00,Bogotá,Hombres,38,Adultez,29 a 59,47848
2006,00,Bogotá,Hombres,39,Adultez,29 a 59,47521
2006,00,Bogotá,Hombres,40,Adultez,29 a 59,47038
2006,00,Bogotá,Hombres,41,Adultez,29 a 59,46304
2006,00,Bogotá,Hombres,42,Adultez,29 a 59,45350
2006,00,Bogotá,Hombres,43,Adultez,29 a 59,44216
2006,00,Bogotá,Hombres,44,Adultez,29 a 59,42951
2006,00,Bogotá,Hombres,45,Adultez,29 a 59,41476
2006,00,Bogotá,Hombres,46,Adultez,29 a 59,39835
2006,00,Bogotá,Hombres,47,Adultez,29 a 59,38026
2006,00,Bogotá,Hombres,48,Adultez,29 a 59,36215
2006,00,Bogotá,Hombres,49,Adultez,29 a 59,34383
2006,00,Bogotá,Hombres,50,Adultez,29 a 59,32621
2006,00,Bogotá,Hombres,51,Adultez,29 a 59,30950
2006,00,Bogotá,Hombres,52,Adultez,29 a 59,29379
2006,00,Bogotá,Hombres,53,Adultez,29 a 59,27837
2006,00,Bogotá,Hombres,54,Adultez,29 a 59,26327
2006,00,Bogotá,Hombres,55,Adultez,29 a 59,24870
2006,00,Bogotá,Hombres,56,Adultez,29 a 59,23530
2006,00,Bogotá,Hombres,57,Adultez,29 a 59,22259
2006,00,Bogotá,Hombres,58,Adultez,29 a 59,20974
2006,00,Bogotá,Hombres,59,Adultez,29 a 59,19721
2006,00,Bogotá,Hombres,60,Vejez,60 o más,18511
2006,00,Bogotá,Hombres,61,Vejez,60 o más,17347
2006,00,Bogotá,Hombres,62,Vejez,60 o más,16203
2006,00,Bogotá,Hombres,63,Vejez,60 o más,15074
2006,00,Bogotá,Hombres,64,Vejez,60 o más,14014
2006,00,Bogotá,Hombres,65,Vejez,60 o más,12999
2006,00,Bogotá,Hombres,66,Vejez,60 o más,12062
2006,00,Bogotá,Hombres,67,Vejez,60 o más,11185
2006,00,Bogotá,Hombres,68,Vejez,60 o más,10404
2006,00,Bogotá,Hombres,69,Vejez,60 o más,9665
2006,00,Bogotá,Hombres,70,Vejez,60 o más,8977
2006,00,Bogotá,Hombres,71,Vejez,60 o más,8341
2006,00,Bogotá,Hombres,72,Vejez,60 o más,7767
2006,00,Bogotá,Hombres,73,Vejez,60 o más,7225
2006,00,Bogotá,Hombres,74,Vejez,60 o más,6693
2006,00,Bogotá,Hombres,75,Vejez,60 o más,6169
2006,00,Bogotá,Hombres,76,Vejez,60 o más,5689
2006,00,Bogotá,Hombres,77,Vejez,60 o más,5236
2006,00,Bogotá,Hombres,78,Vejez,60 o más,4784
2006,00,Bogotá,Hombres,79,Vejez,60 o más,4338
2006,00,Bogotá,Hombres,80,Vejez,60 o más,3901
2006,00,Bogotá,Hombres,81,Vejez,60 o más,3473
2006,00,Bogotá,Hombres,82,Vejez,60 o más,3049
2006,00,Bogotá,Hombres,83,Vejez,60 o más,2642
2006,00,Bogotá,Hombres,84,Vejez,60 o más,2252
2006,00,Bogotá,Hombres,85,Vejez,60 o más,2011
2006,00,Bogotá,Hombres,86,Vejez,60 o más,1740
2006,00,Bogotá,Hombres,87,Vejez,60 o más,1542
2006,00,Bogotá,Hombres,88,Vejez,60 o más,1118
2006,00,Bogotá,Hombres,89,Vejez,60 o más,929
2006,00,Bogotá,Hombres,90,Vejez,60 o más,767
2006,00,Bogotá,Hombres,91,Vejez,60 o más,631
2006,00,Bogotá,Hombres,92,Vejez,60 o más,511
2006,00,Bogotá,Hombres,93,Vejez,60 o más,413
2006,00,Bogotá,Hombres,94,Vejez,60 o más,327
2006,00,Bogotá,Hombres,95,Vejez,60 o más,259
2006,00,Bogotá,Hombres,96,Vejez,60 o más,209
2006,00,Bogotá,Hombres,97,Vejez,60 o más,167
2006,00,Bogotá,Hombres,98,Vejez,60 o más,138
2006,00,Bogotá,Hombres,99,Vejez,60 o más,117
2006,00,Bogotá,Hombres,100,Vejez,60 o más,330
2006,00,Bogotá,Mujeres,0,Primera Infancia,00 a 11,55370
2006,00,Bogotá,Mujeres,1,Primera Infancia,00 a 11,55624
2006,00,Bogotá,Mujeres,2,Primera Infancia,00 a 11,56527
2006,00,Bogotá,Mujeres,3,Primera Infancia,00 a 11,57488
2006,00,Bogotá,Mujeres,4,Primera Infancia,00 a 11,58442
2006,00,Bogotá,Mujeres,5,Primera Infancia,00 a 11,59729
2006,00,Bogotá,Mujeres,6,Infancia,00 a 11,61619
2006,00,Bogotá,Mujeres,7,Infancia,00 a 11,63659
2006,00,Bogotá,Mujeres,8,Infancia,00 a 11,65295
2006,00,Bogotá,Mujeres,9,Infancia,00 a 11,66893
2006,00,Bogotá,Mujeres,10,Infancia,00 a 11,67541
2006,00,Bogotá,Mujeres,11,Infancia,00 a 11,66787
2006,00,Bogotá,Mujeres,12,Adolescencia,12 a 17,65107
2006,00,Bogotá,Mujeres,13,Adolescencia,12 a 17,63570
2006,00,Bogotá,Mujeres,14,Adolescencia,12 a 17,62049
2006,00,Bogotá,Mujeres,15,Adolescencia,12 a 17,60570
2006,00,Bogotá,Mujeres,16,Adolescencia,12 a 17,59403
2006,00,Bogotá,Mujeres,17,Adolescencia,12 a 17,58705
2006,00,Bogotá,Mujeres,18,Juventud,18 a 28,58553
2006,00,Bogotá,Mujeres,19,Juventud,18 a 28,59681
2006,00,Bogotá,Mujeres,20,Juventud,18 a 28,61306
2006,00,Bogotá,Mujeres,21,Juventud,18 a 28,63072
2006,00,Bogotá,Mujeres,22,Juventud,18 a 28,64819
2006,00,Bogotá,Mujeres,23,Juventud,18 a 28,65944
2006,00,Bogotá,Mujeres,24,Juventud,18 a 28,66129
2006,00,Bogotá,Mujeres,25,Juventud,18 a 28,65562
2006,00,Bogotá,Mujeres,26,Juventud,18 a 28,64633
2006,00,Bogotá,Mujeres,27,Juventud,18 a 28,63408
2006,00,Bogotá,Mujeres,28,Juventud,18 a 28,61900
2006,00,Bogotá,Mujeres,29,Adultez,29 a 59,60279
2006,00,Bogotá,Mujeres,30,Adultez,29 a 59,58672
2006,00,Bogotá,Mujeres,31,Adultez,29 a 59,56351
2006,00,Bogotá,Mujeres,32,Adultez,29 a 59,55316
2006,00,Bogotá,Mujeres,33,Adultez,29 a 59,54616
2006,00,Bogotá,Mujeres,34,Adultez,29 a 59,54161
2006,00,Bogotá,Mujeres,35,Adultez,29 a 59,53991
2006,00,Bogotá,Mujeres,36,Adultez,29 a 59,54095
2006,00,Bogotá,Mujeres,37,Adultez,29 a 59,54356
2006,00,Bogotá,Mujeres,38,Adultez,29 a 59,54504
2006,00,Bogotá,Mujeres,39,Adultez,29 a 59,54506
2006,00,Bogotá,Mujeres,40,Adultez,29 a 59,54278
2006,00,Bogotá,Mujeres,41,Adultez,29 a 59,53794
2006,00,Bogotá,Mujeres,42,Adultez,29 a 59,53018
2006,00,Bogotá,Mujeres,43,Adultez,29 a 59,52023
2006,00,Bogotá,Mujeres,44,Adultez,29 a 59,50816
2006,00,Bogotá,Mujeres,45,Adultez,29 a 59,49379
2006,00,Bogotá,Mujeres,46,Adultez,29 a 59,47678
2006,00,Bogotá,Mujeres,47,Adultez,29 a 59,45824
2006,00,Bogotá,Mujeres,48,Adultez,29 a 59,43895
2006,00,Bogotá,Mujeres,49,Adultez,29 a 59,41933
2006,00,Bogotá,Mujeres,50,Adultez,29 a 59,39984
2006,00,Bogotá,Mujeres,51,Adultez,29 a 59,38077
2006,00,Bogotá,Mujeres,52,Adultez,29 a 59,36201
2006,00,Bogotá,Mujeres,53,Adultez,29 a 59,34339
2006,00,Bogotá,Mujeres,54,Adultez,29 a 59,32524
2006,00,Bogotá,Mujeres,55,Adultez,29 a 59,30763
2006,00,Bogotá,Mujeres,56,Adultez,29 a 59,29124
2006,00,Bogotá,Mujeres,57,Adultez,29 a 59,27570
2006,00,Bogotá,Mujeres,58,Adultez,29 a 59,26017
2006,00,Bogotá,Mujeres,59,Adultez,29 a 59,24477
2006,00,Bogotá,Mujeres,60,Vejez,60 o más,22978
2006,00,Bogotá,Mujeres,61,Vejez,60 o más,21519
2006,00,Bogotá,Mujeres,62,Vejez,60 o más,20108
2006,00,Bogotá,Mujeres,63,Vejez,60 o más,18746
2006,00,Bogotá,Mujeres,64,Vejez,60 o más,17428
2006,00,Bogotá,Mujeres,65,Vejez,60 o más,16187
2006,00,Bogotá,Mujeres,66,Vejez,60 o más,15050
2006,00,Bogotá,Mujeres,67,Vejez,60 o más,14016
2006,00,Bogotá,Mujeres,68,Vejez,60 o más,13083
2006,00,Bogotá,Mujeres,69,Vejez,60 o más,12209
2006,00,Bogotá,Mujeres,70,Vejez,60 o más,11426
2006,00,Bogotá,Mujeres,71,Vejez,60 o más,10774
2006,00,Bogotá,Mujeres,72,Vejez,60 o más,10182
2006,00,Bogotá,Mujeres,73,Vejez,60 o más,9601
2006,00,Bogotá,Mujeres,74,Vejez,60 o más,9018
2006,00,Bogotá,Mujeres,75,Vejez,60 o más,8467
2006,00,Bogotá,Mujeres,76,Vejez,60 o más,7916
2006,00,Bogotá,Mujeres,77,Vejez,60 o más,7401
2006,00,Bogotá,Mujeres,78,Vejez,60 o más,6881
2006,00,Bogotá,Mujeres,79,Vejez,60 o más,6379
2006,00,Bogotá,Mujeres,80,Vejez,60 o más,5868
2006,00,Bogotá,Mujeres,81,Vejez,60 o más,5363
2006,00,Bogotá,Mujeres,82,Vejez,60 o más,4841
2006,00,Bogotá,Mujeres,83,Vejez,60 o más,4323
2006,00,Bogotá,Mujeres,84,Vejez,60 o más,3794
2006,00,Bogotá,Mujeres,85,Vejez,60 o más,3460
2006,00,Bogotá,Mujeres,86,Vejez,60 o más,3086
2006,00,Bogotá,Mujeres,87,Vejez,60 o más,2762
2006,00,Bogotá,Mujeres,88,Vejez,60 o más,1969
2006,00,Bogotá,Mujeres,89,Vejez,60 o más,1669
2006,00,Bogotá,Mujeres,90,Vejez,60 o más,1395
2006,00,Bogotá,Mujeres,91,Vejez,60 o más,1150
2006,00,Bogotá,Mujeres,92,Vejez,60 o más,946
2006,00,Bogotá,Mujeres,93,Vejez,60 o más,767
2006,00,Bogotá,Mujeres,94,Vejez,60 o más,611
2006,00,Bogotá,Mujeres,95,Vejez,60 o más,483
2006,00,Bogotá,Mujeres,96,Vejez,60 o más,382
2006,00,Bogotá,Mujeres,97,Vejez,60 o más,308
2006,00,Bogotá,Mujeres,98,Vejez,60 o más,249
2006,00,Bogotá,Mujeres,99,Vejez,60 o más,209
2006,00,Bogotá,Mujeres,100,Vejez,60 o más,654
2007,00,Bogotá,Hombres,0,Primera Infancia,00 a 11,57178
2007,00,Bogotá,Hombres,1,Primera Infancia,00 a 11,57802
2007,00,Bogotá,Hombres,2,Primera Infancia,00 a 11,57869
2007,00,Bogotá,Hombres,3,Primera Infancia,00 a 11,58678
2007,00,Bogotá,Hombres,4,Primera Infancia,00 a 11,59583
2007,00,Bogotá,Hombres,5,Primera Infancia,00 a 11,60545
2007,00,Bogotá,Hombres,6,Infancia,00 a 11,61909
2007,00,Bogotá,Hombres,7,Infancia,00 a 11,63954
2007,00,Bogotá,Hombres,8,Infancia,00 a 11,66196
2007,00,Bogotá,Hombres,9,Infancia,00 a 11,67993
2007,00,Bogotá,Hombres,10,Infancia,00 a 11,69671
2007,00,Bogotá,Hombres,11,Infancia,00 a 11,70342
2007,00,Bogotá,Hombres,12,Adolescencia,12 a 17,69606
2007,00,Bogotá,Hombres,13,Adolescencia,12 a 17,67965
2007,00,Bogotá,Hombres,14,Adolescencia,12 a 17,66481
2007,00,Bogotá,Hombres,15,Adolescencia,12 a 17,65073
2007,00,Bogotá,Hombres,16,Adolescencia,12 a 17,63688
2007,00,Bogotá,Hombres,17,Adolescencia,12 a 17,62496
2007,00,Bogotá,Hombres,18,Juventud,18 a 28,61609
2007,00,Bogotá,Hombres,19,Juventud,18 a 28,61084
2007,00,Bogotá,Hombres,20,Juventud,18 a 28,60897
2007,00,Bogotá,Hombres,21,Juventud,18 a 28,61070
2007,00,Bogotá,Hombres,22,Juventud,18 a 28,61557
2007,00,Bogotá,Hombres,23,Juventud,18 a 28,62130
2007,00,Bogotá,Hombres,24,Juventud,18 a 28,62433
2007,00,Bogotá,Hombres,25,Juventud,18 a 28,62349
