source,locality_code,locality_name,year,metric,count,period_label,period_start_month,period_end_month,is_partial_year
delito_alto_impacto,99,Sin Localización,2018,hurto_motocicletas,0,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2019,hurto_motocicletas,8,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2020,hurto_motocicletas,4,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2021,hurto_motocicletas,8,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2022,hurto_motocicletas,0,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2023,hurto_motocicletas,0,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2024,hurto_motocicletas,8,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2025,hurto_motocicletas,140,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2026,hurto_motocicletas,66,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2018,hurto_personas,0,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2019,hurto_personas,4,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2020,hurto_personas,4,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2021,hurto_personas,6,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2022,hurto_personas,0,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2023,hurto_personas,8,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2024,hurto_personas,112,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2025,hurto_personas,3153,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2026,hurto_personas,1577,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2018,hurto_residencias,0,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2019,hurto_residencias,2,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2020,hurto_residencias,2,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2021,hurto_residencias,0,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2022,hurto_residencias,1,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2023,hurto_residencias,1,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2024,hurto_residencias,5,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2025,hurto_residencias,111,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2026,hurto_residencias,74,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2018,lesiones_personales,0,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2019,lesiones_personales,2,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2020,lesiones_personales,5,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2021,lesiones_personales,0,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2022,lesiones_personales,0,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2023,lesiones_personales,0,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2024,lesiones_personales,18,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2025,lesiones_personales,397,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2026,lesiones_personales,0,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2018,violencia_intrafamiliar,0,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2019,violencia_intrafamiliar,0,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2020,violencia_intrafamiliar,0,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2021,violencia_intrafamiliar,2,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2022,violencia_intrafamiliar,0,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2023,violencia_intrafamiliar,4,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2024,violencia_intrafamiliar,189,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2025,violencia_intrafamiliar,1796,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,99,Sin Localización,2026,violencia_intrafamiliar,1585,Ene-May (2025vs2026),1,5,True
