source,locality_code,locality_name,year,metric,count,period_label,period_start_month,period_end_month,coverage
incidente_reportado_anual,04,San Cristóbal,2023,maltrato_mujer,6983,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2023,maltrato,8091,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2023,disparos,924,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2023,porte_ilegal_armas,245,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2023,hurto,7040,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2023,habitantes_calle,667,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2024,rinas,24885,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2024,narcoticos,3148,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2024,alteracion_orden_publico,14027,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2024,maltrato_mujer,7347,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2024,maltrato,8391,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2024,disparos,1032,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2024,porte_ilegal_armas,281,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2024,hurto,5893,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2024,habitantes_calle,863,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2025,rinas,24053,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2025,narcoticos,3249,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2025,alteracion_orden_publico,16934,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2025,maltrato_mujer,7389,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2025,maltrato,8602,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2025,disparos,1092,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2025,porte_ilegal_armas,269,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2025,hurto,5728,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,04,San Cristóbal,2025,habitantes_calle,989,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2018,rinas,28727,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2018,narcoticos,5681,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2018,alteracion_orden_publico,30629,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2018,maltrato_mujer,7367,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2018,maltrato,8405,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2018,disparos,765,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2018,porte_ilegal_armas,1397,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2018,hurto,11415,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2018,habitantes_calle,1945,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2019,rinas,24687,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2019,narcoticos,5186,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2019,alteracion_orden_publico,24279,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2019,maltrato_mujer,5727,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2019,maltrato,6926,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2019,disparos,830,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2019,porte_ilegal_armas,1246,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2019,hurto,10966,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2019,habitantes_calle,1318,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2020,rinas,20396,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2020,narcoticos,4647,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2020,alteracion_orden_publico,29595,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2020,maltrato_mujer,3770,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2020,maltrato,4841,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2020,disparos,717,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2020,porte_ilegal_armas,253,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2020,hurto,7379,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2020,habitantes_calle,1129,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2021,rinas,21016,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2021,narcoticos,4045,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2021,alteracion_orden_publico,26198,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2021,maltrato_mujer,2625,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2021,maltrato,3453,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2021,disparos,1037,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2021,porte_ilegal_armas,374,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2021,hurto,8443,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2021,habitantes_calle,1161,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2022,rinas,20946,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2022,narcoticos,3273,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2022,alteracion_orden_publico,20845,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2022,maltrato_mujer,3138,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2022,maltrato,3924,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2022,disparos,961,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2022,porte_ilegal_armas,346,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2022,hurto,8627,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2022,habitantes_calle,1057,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2023,rinas,21943,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2023,narcoticos,3621,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2023,alteracion_orden_publico,21876,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2023,maltrato_mujer,4997,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2023,maltrato,5889,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2023,disparos,906,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2023,porte_ilegal_armas,329,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2023,hurto,9015,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2023,habitantes_calle,1299,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2024,rinas,21195,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2024,narcoticos,3779,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2024,alteracion_orden_publico,21781,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2024,maltrato_mujer,5503,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2024,maltrato,6370,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2024,disparos,853,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2024,porte_ilegal_armas,291,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2024,hurto,8125,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2024,habitantes_calle,1507,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2025,rinas,22056,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2025,narcoticos,3700,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2025,alteracion_orden_publico,28299,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2025,maltrato_mujer,5946,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2025,maltrato,6755,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2025,disparos,795,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2025,porte_ilegal_armas,303,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2025,hurto,8316,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,01,Usaquén,2025,habitantes_calle,1598,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2018,rinas,20919,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2018,narcoticos,2810,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2018,alteracion_orden_publico,9386,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2018,maltrato_mujer,6621,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2018,maltrato,7646,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2018,disparos,647,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2018,porte_ilegal_armas,906,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2018,hurto,4266,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2018,habitantes_calle,187,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2019,rinas,18130,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2019,narcoticos,2574,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2019,alteracion_orden_publico,7600,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2019,maltrato_mujer,5468,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2019,maltrato,6514,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2019,disparos,582,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2019,porte_ilegal_armas,742,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2019,hurto,3690,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2019,habitantes_calle,137,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2020,rinas,23995,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2020,narcoticos,3939,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2020,alteracion_orden_publico,18052,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2020,maltrato_mujer,5021,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2020,maltrato,6299,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2020,disparos,958,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2020,porte_ilegal_armas,252,Ene-Dic (2024vs2025),1,12,full_year
incidente_reportado_anual,05,Usme,2020,hurto,3709,Ene-Dic (2024vs2025),1,12,full_year
