source,locality_code,locality_name,year,metric,count,period_label,period_start_month,period_end_month,coverage
delito_alto_impacto_anual,99,Sin Localización,2022,hurto_residencias,1,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2022,hurto_automotores,0,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2022,hurto_bicicletas,1,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2022,hurto_comercio,1,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2022,hurto_celulares,5,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2022,hurto_motocicletas,0,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2022,delitos_sexuales,0,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2022,violencia_intrafamiliar,2,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2023,homicidios,0,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2023,lesiones_personales,130,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2023,hurto_personas,1143,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2023,hurto_residencias,24,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2023,hurto_automotores,0,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2023,hurto_bicicletas,0,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2023,hurto_comercio,13,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2023,hurto_celulares,0,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2023,hurto_motocicletas,2,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2023,delitos_sexuales,64,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2023,violencia_intrafamiliar,246,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2024,homicidios,0,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2024,lesiones_personales,140,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2024,hurto_personas,725,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2024,hurto_residencias,19,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2024,hurto_automotores,1,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2024,hurto_bicicletas,1,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2024,hurto_comercio,33,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2024,hurto_celulares,0,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,99,Sin Localización,2024,hurto_motocicletas,8,Ene-Dic (2024vs2025),1,12,full_year
