source,locality_code,locality_name,year,metric,count,period_label,period_start_month,period_end_month,coverage
delito_alto_impacto_anual,09,Fontibón,2022,hurto_residencias,423,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2022,hurto_automotores,158,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2022,hurto_bicicletas,871,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2022,hurto_comercio,976,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2022,hurto_celulares,4119,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2022,hurto_motocicletas,189,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2022,delitos_sexuales,199,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2022,violencia_intrafamiliar,1497,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2023,homicidios,32,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2023,lesiones_personales,791,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2023,hurto_personas,8938,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2023,hurto_residencias,386,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2023,hurto_automotores,156,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2023,hurto_bicicletas,589,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2023,hurto_comercio,856,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2023,hurto_celulares,2882,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2023,hurto_motocicletas,184,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2023,delitos_sexuales,175,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2023,violencia_intrafamiliar,1386,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2024,homicidios,37,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2024,lesiones_personales,669,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2024,hurto_personas,8185,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2024,hurto_residencias,317,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2024,hurto_automotores,134,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2024,hurto_bicicletas,567,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2024,hurto_comercio,689,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2024,hurto_celulares,0,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2024,hurto_motocicletas,164,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2024,delitos_sexuales,326,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2024,violencia_intrafamiliar,2359,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2025,homicidios,36,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2025,lesiones_personales,405,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2025,hurto_personas,6598,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2025,hurto_residencias,265,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2025,hurto_automotores,121,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2025,hurto_bicicletas,466,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2025,hurto_comercio,462,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2025,hurto_celulares,1738,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2025,hurto_motocicletas,150,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2025,delitos_sexuales,198,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,09,Fontibón,2025,violencia_intrafamiliar,1702,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2018,homicidios,257,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2018,lesiones_personales,2311,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2018,hurto_personas,3305,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2018,hurto_residencias,532,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2018,hurto_automotores,195,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2018,hurto_bicicletas,159,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2018,hurto_comercio,477,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2018,hurto_celulares,2215,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2018,hurto_motocicletas,424,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2018,delitos_sexuales,527,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2018,violencia_intrafamiliar,3948,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2019,homicidios,195,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2019,lesiones_personales,2392,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2019,hurto_personas,4194,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2019,hurto_residencias,605,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2019,hurto_automotores,176,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2019,hurto_bicicletas,176,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2019,hurto_comercio,533,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2019,hurto_celulares,2143,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2019,hurto_motocicletas,389,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2019,delitos_sexuales,634,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2019,violencia_intrafamiliar,3792,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2020,homicidios,210,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2020,lesiones_personales,1743,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2020,hurto_personas,3633,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2020,hurto_residencias,474,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2020,hurto_automotores,240,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2020,hurto_bicicletas,324,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2020,hurto_comercio,348,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2020,hurto_celulares,2428,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2020,hurto_motocicletas,379,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2020,delitos_sexuales,490,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2020,violencia_intrafamiliar,3949,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2021,homicidios,207,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2021,lesiones_personales,2202,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2021,hurto_personas,5000,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2021,hurto_residencias,409,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2021,hurto_automotores,263,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2021,hurto_bicicletas,315,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2021,hurto_comercio,381,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2021,hurto_celulares,2918,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2021,hurto_motocicletas,597,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2021,delitos_sexuales,662,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2021,violencia_intrafamiliar,3406,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2022,homicidios,198,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2022,lesiones_personales,1798,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2022,hurto_personas,5576,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2022,hurto_residencias,404,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2022,hurto_automotores,292,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2022,hurto_bicicletas,228,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2022,hurto_comercio,453,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2022,hurto_celulares,2581,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2022,hurto_motocicletas,640,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2022,delitos_sexuales,690,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2022,violencia_intrafamiliar,3748,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2023,homicidios,188,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2023,lesiones_personales,2068,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2023,hurto_personas,6596,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2023,hurto_residencias,468,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2023,hurto_automotores,353,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2023,hurto_bicicletas,248,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2023,hurto_comercio,432,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2023,hurto_celulares,1998,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2023,hurto_motocicletas,757,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2023,delitos_sexuales,990,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2023,violencia_intrafamiliar,5856,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2024,homicidios,237,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,19,Ciudad Bolívar,2024,lesiones_personales,2283,Ene-Dic (2024vs2025),1,12,full_year
